time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,istio-init_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,queue-master_error,shipping_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1702373084,1.8919001357986136,0.44723552920625503,1.4996289719722182,0.10130678399518528,,1.347711284759428,0.3451339657518942,0.6905994235098568,1.7427545651501044,0.48357755221080984,0.00012704928046129499,0.15721025458429752,1.229269034430325,1.3700414293112357,0.47933097458990037,394809344,69947392,21159936,434036736,251023360,,638169088,66301952,20738048,230592512,91521024,4620288,2924544,292163584,23662592,142143488,2,3.988,20,2,1.912,2,1.984,2,0,,20,0,,0,0,0,0.004934426229508198,0.003223933030305606,0.0002763429752066116,0.0032018348623853213,0.0030689655172413794,0.003033898305084746,0.0036666666666666666,0.012033898305084743,0.009196428571428572,0.0050356070146205965,0.0004974173553719008,0.004963302752293578,0.004724137931034482,0.0046610169491525435,0.0095,0.023423728813559322
1702373085,1.8919001357986136,0.44723552920625503,1.4996289719722182,0.10130678399518528,,1.347711284759428,0.3451339657518942,0.6905994235098568,1.7427545651501044,0.4740759219870943,0.00012704928046129499,0.15721025458429752,1.229269034430325,1.3700414293112357,0.47933097458990037,394809344,69947392,21159936,434036736,251023360,,638169088,66301952,20738048,230592512,91521024,4620288,2924544,292163584,23662592,142143488,2,4,18,2,2,2,4,2,0,,18,0,,0,0,0,0.004934426229508198,0.003215613382899628,0.0002767762460233298,0.0032222222222222222,0.0030512820512820517,0.003033898305084746,0.0035882352941176473,0.011666666666666664,0.009196428571428572,0.004988104089219331,0.0004981972428419936,0.005,0.004692307692307693,0.0046610169491525435,0.008888888888888887,0.023285714285714285
1702373086,1.8919001357986136,0.44723552920625503,1.4996289719722182,0.058319784574738055,,1.347711284759428,0.3451339657518942,0.7079843456287936,1.7427545651501044,0.46457429176337894,0.00012704928046129499,0.15721025458429752,1.229269034430325,1.3700414293112357,0.47933097458990037,394809344,69947392,21159936,434036736,251023360,,638169088,66301952,20738048,230592512,91521024,4620288,2924544,292163584,23662592,142143488,2,4,20,2,2,2,0,2,0,,20,0,,0,0,0,0.004934426229508198,0.003215613382899628,0.0002767762460233298,0.0032222222222222222,0.0030512820512820513,0.003033898305084746,0.003696629213483146,0.011666666666666664,0.009196428571428572,0.004988104089219331,0.0004981972428419936,0.005,0.004692307692307693,0.0046610169491525435,0.009130434782608695,0.023285714285714285
1702373087,1.8919001357986136,0.44723552920625503,1.498827171450787,0.058319784574738055,,1.347711284759428,0.3451339657518942,0.7079843456287936,1.7427545651501044,0.45507266153966364,0.00012704928046129499,0.15721025458429752,1.229269034430325,1.3700414293112357,0.47933097458990037,394809344,69947392,21159936,434036736,251023360,,638169088,66301952,20738048,230592512,91521024,4620288,2924544,292163584,23662592,142143488,2,4,26.104,2,2,2,1.988,2,0,,26.104,0,,0,0,0,0.004934426229508198,0.0031901140684410644,0.0002767762460233298,0.0032222222222222222,0.0030512820512820517,0.003033898305084746,0.003696629213483146,0.011666666666666664,0.009196428571428572,0.004942205323193916,0.0004981972428419936,0.005,0.004692307692307693,0.0046610169491525435,0.009130434782608695,0.023285714285714285
1702373088,1.8919001357986136,0.44723552920625503,1.498827171450787,0.058319784574738055,,1.347711284759428,0.3451339657518942,0.7079843456287936,1.7427545651501044,0.5752602582907022,0.00012704928046129499,0.15721025458429752,1.229269034430325,1.3700414293112357,0.48009307026594483,394809344,69947392,21159936,434036736,251023360,,638169088,66301952,20738048,230592512,91525120,4620288,2924544,292163584,23662592,142143488,2,4,6,2,2.137,2,0,2,0,,6,0,,0,0,0,0.004934426229508198,0.0031911764705882355,0.0002767762460233298,0.0032222222222222222,0.0030512820512820513,0.003033898305084746,0.003696629213483146,0.011666666666666664,0.009196428571428572,0.004944117647058824,0.0004981972428419936,0.005,0.004692307692307693,0.0046610169491525435,0.009130434782608695,0.023285714285714285
1702373089,1.8919001357986136,0.44723552920625503,1.5016441644060639,0.058319784574738055,,1.347711284759428,0.3444590539766022,0.7079843456287936,1.7427545651501044,0.5752602582907022,0.00012704928046129499,0.15721025458429752,1.229269034430325,1.3594051286597675,0.4800930702659449,394809344,69947392,21164032,434036736,251023360,,638169088,66441216,20738048,230592512,91525120,4620288,2924544,292163584,23674880,142143488,2,4,10,2,1.901,2,2,2,0,,10,0,,0,0,0,0.004870967741935484,0.0031984732824427483,0.0002767762460233298,0.0032222222222222222,0.0030512820512820513,0.003033898305084746,0.003696629213483146,0.011339285714285711,0.009181818181818182,0.004957251908396946,0.0004981972428419936,0.005,0.004692307692307692,0.0046610169491525435,0.009130434782608695,0.023339285714285715
1702373090,1.4535751836770696,0.4513464739026687,1.321779428933734,0.058319784574738055,,1.347711284759428,0.3391445122354132,0.7079843456287936,1.7427545651501044,0.5752602582907022,0.00012704928046129499,0.15721025458429752,1.229269034430325,1.3594051286597675,0.4800930702659449,394809344,70082560,21164032,434036736,251023360,,638169088,66441216,20738048,230592512,91525120,4620288,2924544,292163584,23674880,142143488,2,4,22,2,2.123,2,4,2,0,,22,0,,0,0,0,0.004870967741935484,0.0031911839174604134,0.0002778083700440529,0.003242990654205608,0.0030512820512820517,0.003033898305084746,0.003650602409638554,0.011229508196721309,0.009181818181818182,0.004944131051428744,0.0010133333333333474,0.005384615384615389,0.004692307692307693,0.0046610169491525435,0.009210526315789473,0.023229508196721312
1702373091,1.7288258729786894,0.4513464739026687,1.4541985043721875,0.058319784574738055,,1.347711284759428,0.3391445122354132,0.6997714469015015,1.7427545651501044,0.5752602582907022,0.00012704928046129499,0.15721025458429752,1.229269034430325,1.3594051286597675,0.4800930702659449,394809344,70082560,21164032,434036736,251023360,,638169088,66441216,20750336,230592512,91525120,4620288,2924544,292163584,23674880,142143488,2,3.988,2,2,2,2,2.02,2,0,,2,0,,0,0,0,0.004870967741935484,0.0031911807230344965,0.0002778083700440529,0.003242990654205608,0.0030512820512820517,0.003033898305084746,0.0036666666666666666,0.011229508196721309,0.009181818181818182,0.004944125301462094,0.0010133333333333474,0.005384615384615389,0.004692307692307693,0.0046610169491525435,0.009285714285714288,0.023229508196721312
1702373092,1.7288258729786894,0.4513464739026687,1.4541985043721875,0.06068992173156867,,1.383946488294299,0.3391445122354132,0.6997714469015015,1.7427545651501044,0.5615493322655867,0.00012704928046129499,0.15521805743604353,1.229269034430325,1.3594051286597675,0.4800930702659449,394809344,70082560,21164032,433987584,251023360,,638169088,66441216,20750336,230592512,91525120,4620288,2924544,292163584,23674880,142143488,2,2,18.145,2,2.114,2,4.016,2,0,,18.145,0,,0,0,0,0.004870967741935484,0.0031818181818181815,0.0002778083700440529,0.003242990654205608,0.0030512820512820517,0.003033898305084746,0.0036666666666666666,0.011229508196721309,0.009181818181818182,0.004927272727272727,0.0010133333333333474,0.005384615384615389,0.004692307692307693,0.0046610169491525435,0.009285714285714288,0.023229508196721312
1702373093,1.57795345139779,0.4513464739026687,1.4541985043721875,0.06068992173156867,,1.383946488294299,0.3391445122354132,0.6997714469015015,1.7427545651501044,0.5615493322655867,0.00012704928046129499,0.15521805743604353,1.3275433425797474,1.3594051286597675,0.4800930702659449,394911744,70082560,21164032,433987584,251023360,,638169088,66441216,20750336,230592512,91525120,4620288,2924544,292745216,23674880,142143488,2,4,14,2.016,2.101,2,3.968,2,0,2,14,0,,0,0,0,0.004870967741935484,0.0031569435049019607,0.0002778083700440529,0.003242990654205608,0.0030512820512820513,0.003033898305084746,0.0036666666666666666,0.011229508196721309,0.009181818181818182,0.004913741642156863,0.0010133333333333474,0.005384615384615389,0.004692307692307692,0.0046610169491525435,0.009285714285714284,0.023229508196721312
1702373094,1.57795345139779,0.4513464739026687,1.4541985043721875,0.06068992173156867,,1.4930593411727882,0.3391445122354132,0.6997714469015015,1.5887916532141535,0.5615493322655867,0.00012704928046129499,0.15521805743604353,1.3275433425797474,1.3594051286597675,0.4800930702659449,394911744,70082560,21164032,433987584,251023360,,638222336,66441216,20750336,230604800,91525120,4620288,2924544,292745216,23674880,142143488,2,4,14,2,1.898,2,2,2,0,2,14,0,,0,0,0,0.00475,0.0031654999363867685,0.0002778083700440529,0.003242990654205608,0.0030512820512820513,0.003033898305084746,0.0036666666666666666,0.011071428571428567,0.009150943396226416,0.00492622975826972,0.0010133333333333474,0.005384615384615389,0.004692307692307692,0.0046610169491525435,0.009285714285714288,0.02307142857142857
1702373095,1.57795345139779,0.4513464739026687,1.4541985043721875,0.06068992173156867,,1.4930593411727882,0.3391445122354132,0.6997714469015015,1.6935472000346299,0.5615493322655867,0.00010891822686654531,0.15521805743604353,1.0245483597151632,1.3594051286597675,0.4800930702659449,394911744,70082560,21164032,433987584,251023360,,638222336,66441216,20750336,230604800,91525120,4620288,2924544,292745216,23674880,142143488,2,2,24,2,1.992,2,2,2,0,0,24,0,,0,0,0,0.00475,0.00315811825095057,0.00026824034334763954,0.0032018348623853213,0.0030512820512820517,0.003033898305084746,0.003682926829268293,0.011428571428571427,0.009150943396226416,0.004911471558935362,0.0004828326180257511,0.004963302752293578,0.004692307692307693,0.0046610169491525435,0.00925,0.023047619047619046
1702373096,1.57795345139779,0.4513464739026687,1.4541985043721875,0.06068992173156867,,1.4930593411727882,0.3391445122354132,0.6997714469015015,1.6935472000346299,0.5615493322655866,0.00011161358877071499,0.14943398947292516,1.0458903012586087,1.3594051286597675,0.4800930702659449,394911744,70082560,21164032,433987584,251023360,,638222336,66441216,20750336,230604800,91525120,4620288,2924544,292745216,23674880,142143488,2,2,10,2,2,2,4,2,0,0,10,0,,0,0,0,0.00475,0.003158544328263625,0.00026824034334763954,0.0032018348623853213,0.0030512820512820517,0.003033898305084746,0.003696629213483146,0.011428571428571427,0.009150943396226416,0.004911556774397972,0.0004828326180257511,0.004963302752293578,0.004692307692307693,0.0046610169491525435,0.009318181818181821,0.023047619047619046
1702373097,1.57795345139779,0.4513464739026687,1.4541985043721875,0.06068992173156867,,1.4930593411727882,0.3391445122354132,0.6997714469015015,1.6935472000346299,0.5615493322655866,0.0001143089506748847,0.14943398947292516,1.0672322428020542,1.3594051286597675,0.4800930702659449,394911744,70082560,21164032,433987584,251023360,,638222336,66441216,20750336,230604800,91525120,4620288,2924544,292745216,23674880,142143488,2,2,22,2,2,2,2,2,0,0,22,0,,0,0,0,0.00475,0.0031362946548752894,0.00026824034334763954,0.0032018348623853213,0.0030512820512820513,0.003033898305084746,0.003696629213483146,0.011428571428571427,0.009150943396226416,0.0048742878543261,0.0004828326180257511,0.004963302752293578,0.004692307692307692,0.0046610169491525435,0.009318181818181816,0.023047619047619046
1702373098,1.57795345139779,0.4513464739026687,1.4541985043721875,0.06068992173156867,,1.4930593411727882,0.3391445122354132,0.6997714469015015,1.6935472000346299,0.5615493322655866,0.0001170043125790544,0.14943398947292516,1.0885741843454997,1.3594051286597675,0.4800930702659449,394911744,70082560,21164032,433987584,251023360,,638222336,66441216,20750336,230604800,91525120,4620288,2924544,292745216,23674880,142143488,2,2,22,2,2,2,2,2,0,0,22,0,,0,0,0,0.00475,0.0031363056080988506,0.00026824034334763954,0.0032018348623853213,0.0030512820512820517,0.003033898305084746,0.003696629213483146,0.011428571428571427,0.009150943396226416,0.004874306138821714,0.0004828326180257511,0.004963302752293578,0.004692307692307693,0.0046610169491525435,0.009318181818181821,0.023047619047619046
1702373099,1.57795345139779,0.4513464739026687,1.2280007589498056,0.06068992173156867,,1.4930593411727882,0.3391445122354132,0.6997714469015015,1.6935472000346299,0.5615493322655866,0.00011969967448322408,0.14943398947292516,1.1099161258889454,1.3594051286597675,0.4800930702659449,394911744,70082560,21164032,433987584,251023360,,638222336,66441216,20750336,230604800,91525120,4620288,2924544,292745216,23674880,142143488,2,2,14,2,1.988,2,0,2,0,0,14,0,,0,0,0,0.004692307692307693,0.003142432732550839,0.00026824034334763954,0.0032018348623853213,0.0030512820512820517,0.003033898305084746,0.003696629213483146,0.010937499999999998,0.009134615384615385,0.004886632511476969,0.0004828326180257511,0.004963302752293578,0.004692307692307693,0.0046610169491525435,0.009318181818181821,0.022830357142857142
1702373100,1.57795345139779,0.3708311357518141,1.2280007589498056,0.048796671073247255,,1.4930593411727882,0.3391445122354132,0.6997714469015015,1.6935472000346299,0.5615493322655866,0.00012239503638739377,0.14943398947292516,1.280516492606735,1.3594051286597675,0.4800930702659449,394911744,70082560,21164032,433987584,251023360,,638222336,66441216,20750336,230604800,91525120,4620288,2924544,292745216,23674880,142143488,2,2,10,2,2,2,3.929,2,0,0,10,0,,0,0,0,0.004692307692307693,0.003138440858335947,0.0002507716049382716,0.003181818181818182,0.0030689655172413794,0.003033898305084746,0.00375,0.010983606557377049,0.009134615384615385,0.004880571607171571,0.00045138888888888887,0.004927272727272728,0.004724137931034482,0.0046610169491525435,0.009523809523809525,0.02278688524590164
1702373101,1.57795345139779,0.3783443787720912,1.3609728238048098,0.049805631120250785,,1.4930593411727882,0.3391445122354132,0.7052564245188557,1.6935472000346299,0.5714891294460108,0.00012509039829156345,0.14943398947292516,1.280516492606735,1.3594051286597675,0.4802573266619012,394911744,70082560,21209088,433987584,251023360,,316465152,66441216,20750336,230604800,91529216,4620288,2924544,292745216,23674880,142143488,2,2,26,2,1.901,2,0,2,0,0,26,0,,0,0,0,0.004692307692307693,0.0031384539293878994,0.0002507716049382716,0.003181818181818182,0.0030689655172413794,0.003033898305084746,0.003823529411764706,0.010983606557377049,0.009134615384615385,0.004880593266133518,0.0004513888888888888,0.004927272727272728,0.004724137931034484,0.0046610169491525435,0.009600000000000001,0.02278688524590164
1702373102,1.57795345139779,0.45079458121662275,1.370470488458518,0.05081459116725432,,1.4930593411727882,0.3391445122354132,0.7052564245188557,1.6935472000346299,0.5714891294460108,0.00012778576019573316,0.14943398947292516,1.280516492606735,1.3594051286597675,0.47969480679301024,394911744,70082560,21209088,433987584,251023360,,316465152,66441216,20750336,230604800,91529216,4620288,2924544,292745216,23674880,142143488,2,2,20,2.012,1.901,2,2,2,0,0,20,0,,0,0,0,0.004692307692307693,0.0031062111209610123,0.0002507716049382716,0.003181818181818182,0.0030689655172413794,0.003033898305084746,0.0038235294117647057,0.010983606557377049,0.009134615384615385,0.0048240840830120315,0.00045138888888888887,0.004927272727272728,0.004724137931034483,0.0046610169491525435,0.009600000000000001,0.02278688524590164
1702373103,1.57795345139779,0.45079458121662275,1.4525556381723006,0.051823551214257836,,1.5021373056994611,0.3391445122354132,0.7052564245188557,1.6935472000346299,0.5714891294460108,0.00013048112209990286,0.1494339894729252,1.280516492606735,1.3594051286597675,0.47969480679301024,394911744,70082560,21209088,433987584,251023360,,316465152,66441216,20750336,230604800,91529216,4620288,2924544,292745216,23674880,142143488,2,2,5.976,2,2.119,2,2,2,0,0,5.976,0,,0,0,0,0.004692307692307693,0.003106223137452079,0.0002507716049382716,0.0031818181818181815,0.0030689655172413794,0.003033898305084746,0.0038235294117647057,0.010983606557377049,0.009134615384615385,0.004824103732483767,0.00045138888888888887,0.004927272727272728,0.004724137931034482,0.0046610169491525435,0.009600000000000001,0.02278688524590164
1702373104,2.268575448469928,0.45079458121662275,1.3269921664616904,0.05164758807647054,,1.5021373056994611,0.22588999999999998,0.7052564245188557,1.6935472000346299,0.5714891294460108,0.00013317648400407257,0.1494339894729252,1.280516492606735,1.3385896147403702,0.47969480679301024,395227136,70082560,21209088,433987584,251023360,,316465152,66441216,20750336,230604800,91529216,4620288,2924544,292745216,23674880,142143488,2,2,10,2.012,2,2,0,2,0,0,10,0,,0,0,0,0.00475,0.0031116845953504746,0.0002507716049382716,0.003181818181818182,0.0030689655172413794,0.003033898305084746,0.0038235294117647057,0.010283018867924527,0.009074074074074076,0.004835619789166266,0.00045138888888888887,0.004927272727272728,0.004724137931034482,0.0046610169491525435,0.0096,0.022735849056603776
1702373105,2.268575448469928,0.4517408351723701,1.3122805704791938,0.05910377563907119,,1.5021373056994611,0.22588999999999998,0.7052564245188557,1.6935472000346299,0.5714891294460108,0.0001617217142501817,0.1494339894729252,1.280516492606735,1.132636447599108,0.47969480679301024,395227136,69951488,21209088,433987584,251023360,,316465152,66441216,20750336,230604800,91529216,4620288,2924544,292745216,23674880,142143488,2,2,6,2,2,2,1.953,2,0,0,6,0,,0,0,0,0.00475,0.003106255116896663,0.0002507878151260504,0.003181818181818182,0.0030689655172413794,0.003033898305084746,0.003857142857142857,0.010258620689655173,0.009074074074074076,0.004824156025552431,0.00045141806722689075,0.004927272727272728,0.004724137931034482,0.0046610169491525435,0.009782608695652178,0.022672413793103453
1702373106,2.268575448469928,0.4517408351723701,1.297568974496697,0.05910377563907119,,1.5021373056994611,0.295586933045694,0.7052564245188557,1.6935472000346299,0.5724605551755869,0.0001617217142501817,0.1494339894729252,1.280516492606735,1.1103266206867686,0.47969480679301024,395227136,69951488,21209088,433987584,251023360,,316465152,66310144,20750336,230604800,91529216,4620288,2924544,292745216,23674880,142143488,2,2,18,1.976,2,2,1.992,2,0,0,18,0,,0,0,0,0.00475,0.003106262090068239,0.0002507878151260504,0.0031818181818181815,0.0030689655172413794,0.003033898305084746,0.003857142857142857,0.010258620689655173,0.009074074074074076,0.00482416742814384,0.00045141806722689075,0.004927272727272728,0.004724137931034482,0.0046610169491525435,0.009800000000000001,0.022672413793103453
1702373107,2.268575448469928,0.4517408351723701,1.1719248792229882,0.05910377563907119,,1.5021373056994611,0.3014635686035423,0.7052564245188556,1.5089373500944097,0.5724605551755869,0.0001617217142501817,0.12840240073785655,1.1006537232590903,1.088016793774429,0.47969480679301024,395227136,69951488,21209088,433987584,251023360,,316465152,66310144,20750336,230719488,91529216,4620288,2924544,292745216,23674880,142143488,2,2,2,1.992,2,2,2,2,0,0,2,0,,0,0,0,0.00475,0.003090286670854811,0.0002507878151260504,0.003181818181818182,0.003068965517241379,0.003033898305084746,0.003857142857142857,0.010258620689655173,0.009074074074074076,0.004796745185779706,0.00045141806722689075,0.004927272727272728,0.004724137931034482,0.0046610169491525435,0.009800000000000001,0.022672413793103453
1702373108,2.425997305230744,0.4517408351723701,1.2785699624657578,0.05910377563907119,,1.5021373056994611,0.3525981334708999,0.7052564245188556,1.3008075341891123,0.5724605551755869,0.0001617217142501817,0.12591183424664115,1.0793117817156443,1.0657069668620895,0.47969480679301024,395227136,69951488,21209088,433987584,251023360,,316465152,66310144,20750336,230719488,91529216,4620288,2924544,292745216,23674880,142143488,2,2,22,2,2,2,2,2,0,0,22,0,,0,0,0,0.00475,0.003090300183508942,0.0002507878151260504,0.003181818181818182,0.0030689655172413794,0.003033898305084746,0.003857142857142857,0.010258620689655173,0.009074074074074076,0.0047967671418135925,0.00045141806722689075,0.004927272727272728,0.004724137931034482,0.0046610169491525435,0.009800000000000003,0.022672413793103453
1702373109,2.425997305230744,0.4517408351723701,1.2635140088790893,0.05910377563907119,,1.2901523510362514,0.3525981334708999,0.7052564245188556,1.3008075341891123,0.5724605551755869,0.0001617217142501817,0.12342126775542574,1.0579698401721989,1.3553201752622916,0.47969480679301024,395227136,69951488,21209088,433987584,251023360,,316465152,66310144,20750336,230719488,91529216,4620288,2924544,292745216,23691264,142143488,2,2,10,2,2.096,2,4,2,0,0,10,0,,0,0,0,0.00475,0.003095143057356163,0.0002507878151260504,0.003181818181818182,0.003068965517241379,0.003033898305084746,0.003857142857142857,0.010283018867924527,0.009150943396226416,0.0048073117000467895,0.00045141806722689075,0.004927272727272728,0.004724137931034482,0.0046610169491525435,0.009800000000000001,0.022735849056603776
1702373110,2.425997305230744,0.4517408351723701,1.2484580552924207,0.05910377563907119,,1.2651167292745937,0.3525981334708999,0.7227660683161736,1.3008075341891123,0.5724605551755869,0.0001617217142501817,0.15016686690695494,1.1800191952225032,1.3553201752622916,0.47969480679301024,395227136,69951488,21209088,433987584,251023360,,316465152,66310144,20750336,230719488,91529216,4620288,2924544,292765696,23691264,142143488,2,2,22,2,2,2,1.988,2,0,0,22,0,,0,0,0,0.00475,0.003090328984468381,0.0002510672358591249,0.003142857142857143,0.0030869565217391303,0.003033898305084746,0.003857142857142857,0.010508474576271187,0.009150943396226416,0.0047968139390478955,0.0004519210245464247,0.004857142857142858,0.0047565217391304345,0.0046610169491525435,0.009583333333333336,0.02271186440677966
1702373111,2.425997305230744,0.4517408351723701,1.2334021017057522,0.05910377563907119,,1.240081107512936,0.3525981334708999,0.7227660683161736,1.3008075341891123,0.5724605551755869,0.0001617217142501817,0.15058217047373557,1.1800191952225032,1.3553201752622916,0.47969480679301024,395227136,69951488,21209088,433987584,251023360,,316465152,66310144,20750336,230719488,91529216,4620288,2924544,292765696,23691264,142143488,2,2.024,2,2,2,2,2,2,0,0,2,0,,0,0,0,0.00475,0.003090344352292636,0.0002510672358591249,0.003142857142857143,0.0030869565217391303,0.003033898305084746,0.0038235294117647057,0.010508474576271187,0.009150943396226416,0.0047968389094546595,0.0004519210245464247,0.004857142857142858,0.0047565217391304345,0.0046610169491525435,0.009423076923076923,0.02271186440677966
1702373112,2.425997305230744,0.4517408351723701,1.2183461481190836,0.05910377563907119,,1.6610414160508697,0.3525981334708999,0.7227660683161736,1.3008075341891123,0.5750616776315798,0.0001617217142501817,0.15058217047373557,1.1800191952225032,1.3553201752622916,0.47969480679301024,395227136,69951488,21209088,433987584,251023360,,316850176,66310144,20750336,230719488,91529216,4620288,2924544,292765696,23691264,142143488,2,2,10,1.992,2,2,4.016,2,0,0,10,0,,0,0,0,0.00475,0.0030730097794574194,0.0002510672358591249,0.003142857142857143,0.0030869565217391303,0.003033898305084746,0.0038235294117647057,0.010508474576271187,0.009150943396226416,0.004767083123182795,0.0004519210245464247,0.004857142857142858,0.0047565217391304345,0.0046610169491525435,0.009423076923076923,0.02271186440677966
1702373113,2.425997305230744,0.4517408351723701,1.2032901945324153,0.05910377563907119,,1.6610414160508697,0.3525981334708999,0.7227660683161736,1.3008075341891123,0.5750616776315798,0.00010491909123926281,0.15058217047373557,1.1800191952225032,1.3553201752622916,0.39172436317029885,395227136,69951488,21209088,433987584,251023360,,316850176,66310144,20750336,230719488,91529216,4620288,2924544,292765696,23691264,142151680,2,2,22,2,2,2,0,2,0,0,22,0,,0,0,0,0.00475,0.00307302489247746,0.0002510672358591249,0.003142857142857143,0.0030869565217391303,0.003033898305084746,0.0038235294117647057,0.010508474576271187,0.009150943396226416,0.004767107457384675,0.0004519210245464247,0.004857142857142858,0.0047565217391304345,0.0046610169491525435,0.009423076923076923,0.02271186440677966
1702373114,2.425997305230744,0.4517408351723701,1.188234240945747,0.05910377563907119,,1.932055585549642,0.3525981334708999,0.7227660683161736,1.3008075341891123,0.5750616776315798,0.00010491909123926281,0.15058217047373557,1.0295730983225326,1.3553201752622916,0.39980423617691574,395227136,69951488,21209088,433987584,251023360,,316850176,66310144,20750336,230719488,91529216,4620288,2924544,292765696,23691264,142151680,2,2,6,2,2,2,2,2,0,0,6,0,,0,0,0,0.004582089552238806,0.0030771164920597952,0.0002510672358591249,0.003142857142857143,0.0030869565217391303,0.003033898305084746,0.0038235294117647057,0.010789473684210526,0.009019607843137255,0.00477645918072647,0.0004519210245464247,0.004857142857142858,0.0047565217391304345,0.0046610169491525435,0.009423076923076923,0.022368421052631576
1702373115,2.425997305230744,0.4517408351723701,1.1731782873590784,0.05910377563907119,,1.932055585549642,0.3525981334708999,0.7217508417508426,1.3008075341891123,0.5750616776315798,0.00010491909123926281,0.15058217047373557,1.2083009466865908,1.3553201752622916,0.40788410918353274,395227136,69951488,21209088,433987584,251023360,,316850176,66310144,20750336,230719488,91529216,4620288,2924544,292765696,23691264,142151680,2,2,10,2,2,2,3.968,2,0,0,10,0,,0,0,0,0.004582089552238806,0.0030730573492626927,0.0002510845986984815,0.003142857142857143,0.003105263157894737,0.003033898305084746,0.003857142857142857,0.010725806451612904,0.009019607843137255,0.004767159717618703,0.0004519522776572668,0.004857142857142858,0.004789473684210527,0.0046610169491525435,0.0094,0.022338709677419355
1702373116,2.425997305230744,0.4517408351723701,1.0742136324451155,0.052185432434786086,,1.932055585549642,0.3525981334708999,0.7217508417508426,1.3008075341891123,0.5750616776315798,0.00010491909123926281,0.15058217047373557,1.2083009466865908,1.3553201752622916,0.4159639821901497,395227136,69951488,21209088,433987584,251023360,,316850176,66310144,20750336,230719488,91529216,4620288,2924544,292765696,23691264,142151680,2,2,34,2,1.984,2,2,2,0,0,34,0,,0,0,0,0.004582089552238806,0.003073074805551833,0.0002510845986984815,0.003142857142857143,0.003105263157894737,0.003033898305084746,0.003891566265060241,0.010725806451612904,0.009019607843137255,0.004767187824831085,0.0004519522776572668,0.004857142857142858,0.004789473684210527,0.0046610169491525435,0.009464285714285715,0.022338709677419355
1702373117,2.1559896745644034,0.4517408351723701,1.151812331996961,0.05120036950746823,,1.932055585549642,0.3525981334708999,0.7217508417508426,1.3008075341891123,0.5750616776315798,0.00010491909123926281,0.15058217047373557,1.2083009466865908,1.3553201752622916,0.4847923803970161,395526144,69951488,21241856,433987584,251023360,,316850176,66310144,20750336,230719488,91529216,4620288,2924544,292765696,23691264,142151680,2,2,2,2,2,2,1.988,2,0,0,2,0,,0,0,0,0.004582089552238806,0.003065625520968175,0.0002510845986984815,0.003142857142857143,0.003105263157894737,0.003033898305084746,0.003891566265060241,0.010725806451612904,0.009019607843137255,0.00475556078675594,0.0004519522776572668,0.004857142857142858,0.004789473684210527,0.0046610169491525435,0.009464285714285713,0.022338709677419355
1702373118,2.1559896745644034,0.4579611024370372,1.1475272907703138,0.050598796668154485,,1.932055585549642,0.3525981334708999,0.7217508417508426,1.3008075341891123,0.5910654775874221,0.00010491909123926281,0.15058217047373557,1.2083009466865908,1.3553201752622916,0.4847923803970161,395526144,69955584,21241856,433987584,251023360,,316850176,66310144,20750336,230719488,91529216,4620288,2924544,292765696,23691264,142151680,2,2,18,2,2.012,2,4.016,2,0,0,18,0,,0,0,0,0.004582089552238806,0.003065644423168598,0.0002510845986984816,0.003142857142857143,0.003105263157894737,0.003033898305084746,0.003891566265060241,0.010725806451612904,0.009019607843137255,0.004755591291034119,0.00045195227765726685,0.004857142857142858,0.004789473684210526,0.0046610169491525435,0.009464285714285715,0.022338709677419355
1702373119,2.1559896745644034,0.37826113608795364,1.1324713371836452,0.04961077048936524,,1.932055585549642,0.3525981334708999,0.7217508417508426,1.0052583231265957,0.5910654775874221,0.00010491909123926281,0.15058217047373557,1.2083009466865908,1.371641791044778,0.4847923803970161,395526144,69955584,21241856,433987584,251023360,,316850176,66310144,20750336,230719488,91529216,4620288,2924544,292765696,23691264,142151680,2,2,10,2,2,2,2.02,2,0,0,10,0,,0,0,0,0.004333333333333334,0.003069523108064896,0.0002510845986984815,0.003142857142857143,0.003105263157894737,0.003033898305084746,0.003891566265060241,0.010526315789473686,0.00891304347826087,0.004764768637333816,0.0004519522776572668,0.004857142857142858,0.004789473684210527,0.0046610169491525435,0.009464285714285715,0.022105263157894735
